calories,cook,directions,ingredients,name,prep,rating,ready in,url,keyword,veg/nonveg,core
315,40 mins,"1. Place potatoes into a large pot and cover with salted water; bring to a boil. Reduce heat to medium-low and simmer until tender, about 20 minutes. Drain and transfer potatoes to a bowl; coarsely mash. 2. Preheat oven to 400 degrees F (200 degrees C). 3. Heat oil in a skillet over medium-high heat; cook and stir onions, coriander seed, curry powder, ginger, salt, turmeric, cumin, allspice, cayenne pepper, and cinnamon until onion is lightly browned, about 5 minutes. Remove skillet from heat and stir tomatoes and peas into onion mixture; pour into mashed potatoes and thoroughly mix. Cool completely. 4. Cut each pie crust into 8 even triangles. Spoon filling onto the wide end of each triangle; fold corners over filling creating a triangular 'hat' shape. Pinch the dough together to form a seal. Brush egg white over each samosa and arrange on a baking sheet. 5. Bake in the preheated oven until samosas are golden brown, about 15 minutes.","4 potatoes, peeled and cubed, ¼ cup oil, 2 small onions, finely chopped, 3 tablespoons coriander seed, 1 tablespoon curry powder, 1 (1 inch) piece fresh ginger, grated, 1 teaspoon salt, 1 teaspoon ground turmeric, 1 teaspoon ground cumin, ½ teaspoon ground allspice, ½ teaspoon cayenne pepper, ⅛ teaspoon ground cinnamon, 2 roma (plum) tomatoes, finely chopped, ½ cup frozen peas, 4 prepared pie crusts, 2 egg whites, beaten, or as needed",Easy Baked Indian Samosas,30 mins,4.5,1 hr 40 mins,https://www.allrecipes.com/recipe/237027/easy-baked-indian-samosas/,"['potato', 'oil', 'onion', 'coriander', 'curry', 'ginger', 'salt', 'turmeric', 'cumin', 'allspice', 'cayenne', 'pepper', 'cinnamon', 'tomato', 'pea', 'egg']",non-veg,"['potato', 'oil', 'onion', 'coriander', 'curry', 'ginger', 'salt', 'turmeric', 'cumin', 'allspice', 'cayenne', 'pepper', 'cinnamon', 'tomato', 'pea', 'egg']"
433,45 mins,"1. Cut potatoes into 1/4-inch cubes. Transfer into a pot of cold water. Stir in salt and bring to a boil over high heat. Simmer over medium heat until cubes are tender but still hold their shape, about 15 minutes. Drain potatoes in a colander and set aside. 2. Heat olive oil and butter in a skillet over medium heat. Add onion. Cook and stir until softened and translucent, about 5 minutes. Meanwhile, combine 1 teaspoon kosher salt, garam masala, cumin, coriander, turmeric, and cayenne in a small bowl for the spice mix. 3. Add serrano pepper, garlic, ginger, and the spice mix to the onions. Cook and stir until mixture is well combined, about 2 minutes. Add peas; cook until heated through and slightly tender, about 3 minutes. 4. Transfer mixture into a bowl with the potatoes. Add cilantro and lemon juice. Mix with a spatula until filling is well combined, with some potatoes partially mashed. Add more salt if needed. 5. Combine cilantro, mint, green onions, serrano pepper, lime juice, and yogurt in a blender. Blend until smooth. Season with salt. 6. Spread a few spoonfuls of the filling over one half of 1 tortilla. Fold in half. Repeat with remaining filling and tortillas. 7. Heat oil in a skillet over medium heat. Cook each quesadilla until browned and crispy, 2 to 3 minutes per side. Transfer quesadilla onto your work surface and cut in thirds. Plate and serve at any temperature, alongside the chutney sauce.","1 ½ pounds Yukon gold potatoes, peeled, kosher salt to taste, 1 tablespoon olive oil, 1 tablespoon butter, 1 large yellow onion, diced, 1 teaspoon kosher salt, or more to taste, 1 ½ teaspoons garam masala, 1 teaspoon ground cumin, ½ teaspoon ground coriander, ½ teaspoon ground turmeric, ¼ teaspoon cayenne pepper, 1 serrano pepper, minced, 3 cloves garlic, finely chopped, 1 ½ teaspoons finely chopped fresh ginger, 1 cup green peas, 2 tablespoons chopped cilantro, 1 lemon, juiced, 2 small bunches fresh cilantro with stems, ⅓ cup fresh mint leaves, ¼ cup sliced green onions, 1 serrano pepper, sliced, 1 limes, juiced, or more to taste, ½ cup plain yogurt, salt to taste, 6 flour tortillas, or as needed, 1 tablespoon olive oil, or as needed",Samosadilla (Samosa Quesadilla),30 mins,4.5,1 hr 15 mins,https://www.allrecipes.com/recipe/270114/samosadilla-samosa-quesadilla/,"['potato', 'salt', 'oil', 'butter', 'onion', 'salt', 'masala', 'cumin', 'coriander', 'turmeric', 'cayenne', 'pepper', 'pepper', 'clove', 'garlic', 'ginger', 'pea', 'cilantro', 'lemon', 'cilantro', 'mint', 'onion', 'pepper', 'lime', 'yogurt', 'salt', 'flour', 'oil']",veg,"['potato', 'salt', 'oil', 'butter', 'onion', 'salt', 'masala', 'cumin', 'coriander', 'turmeric', 'cayenne', 'pepper', 'pepper', 'clove', 'garlic', 'ginger', 'pea', 'cilantro', 'lemon', 'cilantro', 'mint', 'onion', 'pepper', 'lime', 'yogurt', 'salt', 'flour', 'oil']"
228,15 mins,"1. Place the cauliflower in a large, microwave-safe dish; cook in microwave on High for 3 minutes. Transfer the cauliflower to a bowl and set aside. Put the potatoes in the dish and cook in the microwave on High for 4 minutes. Pour into the bowl with the cauliflower. 2. Heat the olive oil and cumin seeds in a large skillet over medium-high heat until the cumin swells and turns golden brown; stir the onions into the oil and cook about 3 minutes. Add the tomatoes and cook and stir another 3 minutes. Fold the cauliflower and potatoes into the mixture. Season with the curry powder and salt. Continue cooking until completely hot, 3 to 5 minutes. Serve hot.","1 head cauliflower, cut into 1-inch florets, 3 potatoes, peeled and cut into 1-inch chunks, 1 tablespoon olive oil, 1 teaspoon cumin seeds, 2 tomatoes, diced, 1 onion, chopped, 1 teaspoon salt, 1 teaspoon curry powder",Aloo Gobi Masala (Cauliflower and Potato Curry),20 mins,4.0,35 mins,https://www.allrecipes.com/recipe/212882/aloo-gobi-masala-cauliflower-and-potato-curry/,"['cauliflower', 'potato', 'oil', 'cumin', 'tomato', 'onion', 'salt', 'curry']",veg,"['cauliflower', 'potato', 'oil', 'cumin', 'tomato', 'onion', 'salt', 'curry']"
146,45 mins,"1. Preheat oven to 450 degrees F (230 degrees C). 2. Place eggplant on a medium baking sheet. Bake 20 to 30 minutes in the preheated oven, until tender. Remove from heat, cool, peel, and chop. 3. Heat oil in a medium saucepan over medium heat. Mix in cumin seeds and onion. Cook and stir until onion is tender. 4. Mix ginger garlic paste, curry powder, and tomato into the saucepan, and cook about 1 minute. Stir in yogurt. Mix in eggplant and jalapeno pepper, and season with salt. Cover, and cook 10 minutes over high heat. Remove cover, reduce heat to low, and continue cooking about 5 minutes. Garnish with cilantro to serve.","1 large eggplant, 2 tablespoons vegetable oil, 1 teaspoon cumin seeds, 1 medium onion, thinly sliced, 1 tablespoon ginger garlic paste, 1 tablespoon curry powder, 1 tomato, diced, ½ cup plain yogurt, 1 fresh jalapeno chile pepper, finely chopped, 1 teaspoon salt, ¼ bunch cilantro, finely chopped",Baingan Bharta (Eggplant Curry),15 mins,4.5,1 hr,https://www.allrecipes.com/recipe/47564/baingan-bharta-eggplant-curry/,"['eggplant', 'oil', 'cumin', 'onion', 'ginger', 'garlic', 'curry', 'tomato', 'yogurt', 'jalapeno', 'pepper', 'salt', 'cilantro']",veg,"['eggplant', 'oil', 'cumin', 'onion', 'ginger', 'garlic', 'curry', 'tomato', 'yogurt', 'jalapeno', 'pepper', 'salt', 'cilantro']"
234,45 mins,"1. In a large bowl, toss the chicken pieces with lemon juice, salt, and pepper to coat. Set aside. 2. Heat oil in a large, heavy saucepan over medium heat. Stir in cumin seed and cook 1 minute, until lightly toasted. Mix in onion, garlic, and ginger. Cook until onion is tender. Add tomatoes, and season with chili powder, turmeric, garam masala, ground cumin, coriander, and paprika. Continue to cook and stir 2 minutes. 3. Mix yogurt into the saucepan until well blended. Add chicken pieces, and potatoes. Mix in water and tomato juice. Reduce heat to medium-low. Cover and simmer about 40 minutes. Adjust seasonings to taste and garnish with fresh cilantro before serving.","1 pound skinless, boneless chicken breast halves - cut into bite-size pieces, 1 tablespoon fresh lemon juice, salt and pepper to taste, 3 tablespoons olive oil, 1 teaspoon cumin seed, 1 large onion, finely chopped, 2 cloves garlic, minced, 1 teaspoon minced fresh ginger, 1 (8 ounce) can peeled, chopped tomatoes, 1 teaspoon chili powder, ½ teaspoon ground turmeric, 1 teaspoon garam masala, ½ teaspoon ground cumin, 1 pinch ground coriander, ½ teaspoon paprika, 3 tablespoons plain yogurt, 2 medium potatoes, peeled and cut into 1 inch cubes, 1 ½ cups water, 1 (5.5 ounce) can tomato juice, fresh chopped cilantro, for garnish",Traditional Chicken Curry,20 mins,4.0,1 hr 5 mins,https://www.allrecipes.com/recipe/80683/traditional-chicken-curry/,"['chicken', 'lemon', 'salt', 'pepper', 'oil', 'cumin', 'onion', 'clove', 'garlic', 'ginger', 'tomato', 'chili', 'turmeric', 'masala', 'cumin', 'coriander', 'paprika', 'yogurt', 'potato', 'water', 'tomato', 'cilantro']",non-veg,"['chicken', 'lemon', 'salt', 'pepper', 'oil', 'cumin', 'onion', 'clove', 'garlic', 'ginger', 'tomato', 'chili', 'turmeric', 'masala', 'cumin', 'coriander', 'paprika', 'yogurt', 'potato', 'water', 'tomato', 'cilantro']"
321,35 mins,"1. Season the lamb with garam masala and salt. Heat 1 tablespoon of butter in a large skillet over medium heat. Fry the lamb cubes until browned, stirring constantly. Remove from the skillet and set aside. 2. Melt the remaining butter in the same skillet over medium heat. Add the onion; cook and stir until the onion has softened and turned translucent, about 5 minutes. 3. Stir in the turmeric, ginger, and garlic. Cook and stir for 1 minute. Stir in the cayenne and tomato paste until well blended, then stir in the water. Bring to a simmer and return lamb to the skillet. Simmer over low heat for about 20 minutes, or until lamb is tender. 4. Stir in the cream and honey. Transfer to a serving dish and garnish with cilantro.","2 pounds boneless lamb shoulder, cut into 1 inch pieces, ½ teaspoon garam masala, salt to taste, 2 tablespoons butter, divided, 1 onion, chopped, ½ teaspoon ground turmeric (Optional), ½ teaspoon minced ginger, ½ teaspoon minced garlic, ½ teaspoon cayenne pepper, or to taste, 1 tablespoon tomato paste, 1 cup water, ½ cup heavy cream, 1 tablespoon honey, 1 cup chopped fresh cilantro",Butter Lamb Gravy,25 mins,4.5,1 hr,https://www.allrecipes.com/recipe/150812/butter-lamb-gravy/,"['lamb', 'masala', 'salt', 'butter', 'onion', 'turmeric', 'ginger', 'garlic', 'cayenne', 'pepper', 'tomato', 'water', 'cream', 'honey', 'cilantro']",veg,"['lamb', 'masala', 'salt', 'butter', 'onion', 'turmeric', 'ginger', 'garlic', 'cayenne', 'pepper', 'tomato', 'water', 'cream', 'honey', 'cilantro']"
270,,"1. Blend bananas, yogurt, milk, ice cubes, and sugar together in a blender until smooth.","2 over-ripe bananas, broken into chunks, 1 ¼ cups thick plain yogurt, ⅓ cup milk, or more to taste, 2 ice cubes, 2 tablespoons white sugar",Banana Lassi,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/238362/banana-lassi/,"['banana', 'yogurt', 'milk', 'ice', 'sugar']",veg,"['banana', 'yogurt', 'milk', 'ice', 'sugar']"
462,22 mins,"1. Heat oil in a large pot over medium-high heat. Stir in rice, and cook for 2 minutes. Pour in the coconut milk, chicken stock, cumin, coriander, red pepper flakes, salt, turmeric, bay leaf, raisins, and cashew halves. Bring to a boil, then cover, and reduce heat to low. Cook until rice is tender, about 20 minutes.","1 tablespoon vegetable oil, 1 ½ cups basmati rice, 1 (14 ounce) can coconut milk, 1 ¼ (14 ounce) cans chicken stock, ½ teaspoon ground cumin, ½ teaspoon ground coriander, 1 pinch crushed red pepper flakes, 1 teaspoon salt, ¼ teaspoon ground turmeric, 1 bay leaf, ½ cup raisins, ¾ cup cashew halves","Indian-Style Rice with Cashews, Raisins and Turmeric",5 mins,4.5,27 mins,https://www.allrecipes.com/recipe/105691/indian-style-rice-with-cashews-raisins-and-turmeric/,"['oil', 'rice', 'coconut', 'milk', 'chicken', 'cumin', 'coriander', 'pepper', 'salt', 'turmeric', 'bay', 'raisin', 'cashew']",non-veg,"['oil', 'rice', 'coconut', 'milk', 'chicken', 'cumin', 'coriander', 'pepper', 'salt', 'turmeric', 'bay', 'raisin', 'cashew']"
353,15 mins,"1. Bring the water and rice to a boil in a pot. Cover, reduce heat to low, and simmer 45 minutes. 2. Heat the oil in a skillet over medium-high heat. Stir in the onion and garlic, and cook 1 minute. Mix in cod, and season with curry powder, chili powder, turmeric, cumin, salt, and pepper. Pour in the coconut milk, and mix in frozen vegetables. Cover, and cook 10 minutes, or until vegetables are tender and cod is easily flaked with a fork. 3. Drain 1/2 cup liquid from the skillet into a bowl, and mix with cornstarch. Stir back into skillet to thicken sauce. Serve over the cooked rice.","2 cups water, 1 cup uncooked brown rice, 1 tablespoon vegetable oil, 1 large onion, chopped, 3 cloves garlic, crushed, 1 pound cod fillets, cut into chunks, 1 ½ tablespoons curry powder, 2 teaspoons chili powder, 1 teaspoon ground turmeric, 1 teaspoon ground cumin, salt and pepper to taste, 1 (14 ounce) can coconut milk, 1 (16 ounce) package frozen stir-fry vegetables, 1 tablespoon cornstarch",Coconut Curry Fish,15 mins,4.0,30 mins,https://www.allrecipes.com/recipe/88230/coconut-curry-fish/,"['water', 'rice', 'oil', 'onion', 'clove', 'garlic', 'cod', 'curry', 'chili', 'turmeric', 'cumin', 'salt', 'pepper', 'coconut', 'milk', 'cornstarch']",non-veg,"['water', 'rice', 'oil', 'onion', 'clove', 'garlic', 'cod', 'curry', 'chili', 'turmeric', 'cumin', 'salt', 'pepper', 'coconut', 'milk', 'cornstarch']"
507,45 mins,"1. Mix yogurt, garlic, ginger, garam masala, turmeric, and salt together in a bowl. Add chicken breast; toss to coat evenly. Cover bowl and marinate chicken in the refrigerator, at least 1 hour. 2. Place rice in a bowl and add enough water to cover; set aside to soften. Place saffron threads in a small bowl with 1/4 cup water; set aside to bloom. 3. Preheat oven to 400 degrees F (200 degrees C). Coat a baking dish with 2 tablespoons olive oil. 4. Arrange onions in the prepared baking dish in a single layer. Top onions with marinated chicken breast, reserving marinade. Add 1/2 cup water to the reserved marinade; pour marinade mixture over chicken. Top with tomato slices. 5. Bake in the preheated oven until chicken breasts are no longer pink in the center and the juices run clear, 30 to 35 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C). 6. Bring 6 cups water to a boil in a large pot with cloves, cardamom, cinnamon, and cumin. Drain rice and add to the pot. Bring to a boil and cook until softened but still firm, about 8 minutes. 7. Heat remaining 2 tablespoons oil in a skillet over medium heat. Add masala curry sauce; cook and stir until fragrant, about 1 minute. Add parboiled rice and stir to combine, about 1 minute more. Stir in saffron-infused water and 3/4 cup water. Cover, reduce heat to low, and simmer until liquid is absorbed, 5 to 8 minutes. Remove from heat and let stand until rice is fluffy, 5 to 10 minutes. 8. Spoon rice onto serving platter; top with chicken breasts, onion, and tomatoes.","1 (8 ounce) container whole milk yogurt, 6 cloves garlic, crushed, 2 teaspoons finely grated ginger root, 1 ½ teaspoons garam masala, ½ teaspoon ground turmeric, salt to taste, 2 pounds skinless, boneless chicken breast halves, 6 cups basmati rice, 1 pinch saffron, 7 ¾ cups water, divided, ¼ cup olive oil, divided, 3 onions, sliced, separated into rings, 3 tomatoes, sliced, 6 whole cloves, 5 cardamom pods, 3 cinnamon sticks, 1 tablespoon cumin seeds, 2 tablespoons prepared masala curry sauce",Biryani with Yogurt Marinated Chicken,,4.0,1 hr 50 mins,https://www.allrecipes.com/recipe/246559/biryani-with-yogurt-marinated-chicken/,"['milk', 'yogurt', 'clove', 'garlic', 'ginger', 'masala', 'turmeric', 'salt', 'chicken', 'rice', 'saffron', 'water', 'oil', 'onion', 'tomato', 'clove', 'cardamom', 'cinnamon', 'cumin', 'masala', 'curry', 'sauce']",non-veg,"['milk', 'yogurt', 'clove', 'garlic', 'ginger', 'masala', 'turmeric', 'salt', 'chicken', 'rice', 'saffron', 'water', 'oil', 'onion', 'tomato', 'clove', 'cardamom', 'cinnamon', 'cumin', 'masala', 'curry', 'sauce']"
128,20 mins,"1. Place whole potatoes into a saucepan with water to cover. Bring to a boil, and cook until just tender. Drain, and cut potatoes into quarters. Set aside to keep warm. 2. Heat oil in a large saute pan over medium-high heat. Saute the cumin, turmeric, and curry powder for 1 minute. Add potatoes, and saute until toasted. Toss potatoes with sea salt, pepper and fresh cilantro, and serve hot.","2 pounds new potatoes, cut into 1/4 inch thick pieces, 2 tablespoons olive oil, 2 tablespoons cumin seed, 2 teaspoons ground turmeric, 2 teaspoons curry powder, 2 teaspoons coarse sea salt, 1 teaspoon ground black pepper, 3 tablespoons chopped fresh cilantro",Curried Cumin Potatoes,15 mins,4.0,35 mins,https://www.allrecipes.com/recipe/38033/curried-cumin-potatoes/,"['potato', 'oil', 'cumin', 'turmeric', 'curry', 'salt', 'pepper', 'cilantro']",veg,"['potato', 'oil', 'cumin', 'turmeric', 'curry', 'salt', 'pepper', 'cilantro']"
259,45 mins,"1. Heat the butter in a saucepan over medium heat. Stir in the onion; cook and stir until the onion has softened and turned translucent, about 5 minutes. Reduce heat to medium-low, and continue cooking and stirring until the onion is very tender and dark brown, 15 to 20 minutes more. 2. Pour in rice and stir to coat. Stir in water, parsley flakes, saffron, and 3 drops of yellow food coloring (optional). Reduce heat, cover, and simmer until water is absorbed, about 30 minutes.","½ cup butter, ¼ cup diced onion, 1 cup uncooked long grain white rice, 2 cups water, ½ teaspoon dried parsley flakes, 1 pinch saffron threads, 3 drops yellow food coloring (Optional)",Saffron Rice,15 mins,4.0,1 hr,https://www.allrecipes.com/recipe/59280/saffron-rice/,"['butter', 'onion', 'rice', 'water', 'parsley', 'saffron']",veg,"['butter', 'onion', 'rice', 'water', 'parsley', 'saffron']"
209,,"1. Cook the lentils by boiling or pressure cooking until lentils are soft. (Pressure cooking is faster.) 2. In a skillet heat the oil and add mustard seeds. When mustard seeds begin to flutter, add onions, ginger, jalapeno peppers, and garlic. Saute until the onions and garlic are golden brown. Add coriander and cumin. Add chopped tomatoes. Saute the mixture well until tomatoes are well cooked. 3. Add water. Boil 6 minutes. Add cooked lentils, stirring well. Add salt to taste, stirring well. Add finely chopped cilantro and remove from heat. Serve hot.","1 cup red lentils, 2 tablespoons ginger root, minced, 1 teaspoon mustard seed, 2 tablespoons chopped fresh cilantro, 4 tomatoes, chopped, 3 onions, chopped, 3 jalapeno peppers, seeded and minced, 1 tablespoon ground cumin, 1 tablespoon ground coriander seed, 6 cloves garlic, minced, 2 tablespoons olive oil, 1 cup water, salt to taste",Spicy Indian Dahl,,4.0,,https://www.allrecipes.com/recipe/13059/spicy-indian-dahl/,"['lentil', 'ginger', 'mustard', 'cilantro', 'tomato', 'onion', 'jalapeno', 'pepper', 'cumin', 'coriander', 'clove', 'garlic', 'oil', 'water', 'salt']",veg,"['lentil', 'ginger', 'mustard', 'cilantro', 'tomato', 'onion', 'jalapeno', 'pepper', 'cumin', 'coriander', 'clove', 'garlic', 'oil', 'water', 'salt']"
215,25 mins,"1. Preheat the oven to 400 degrees F (200 degrees C). Line a baking sheet with aluminum foil. 2. Stir together chickpeas, lemon juice, olive oil, brown sugar, cumin, coriander, cinnamon, garam masala, black pepper, cayenne pepper, and salt in a mixing bowl. Spread chickpea mixture in a single layer on the prepared baking sheet. 3. Roast in the preheated oven until chickpeas are dark brown in spots, crisp, and have shrunk quite a bit, 25 to 30 minutes, stirring halfway through the cooking time. Cool to room temperature before serving.","2 cups canned chickpeas, rinsed and drained, 1 tablespoon lemon juice, 2 tablespoons olive oil, 1 teaspoon brown sugar, 1 ½ teaspoons ground cumin, ½ teaspoon ground coriander, ¼ teaspoon ground cinnamon, 1 teaspoon garam masala, 1 pinch ground black pepper, 1 pinch cayenne pepper, or to taste, ½ teaspoon salt, or to taste",Indian-Spiced Roasted Chickpeas,10 mins,4.0,35 mins,https://www.allrecipes.com/recipe/189352/indian-spiced-roasted-chickpeas/,"['chickpea', 'lemon', 'oil', 'sugar', 'cumin', 'coriander', 'cinnamon', 'masala', 'pepper', 'cayenne', 'pepper', 'salt']",veg,"['chickpea', 'lemon', 'oil', 'sugar', 'cumin', 'coriander', 'cinnamon', 'masala', 'pepper', 'cayenne', 'pepper', 'salt']"
544,1 hr,"1. Place the basmati rice in a large container and cover with several inches of cool water; let stand 30 minutes. Drain. 2. Heat 1/4 cup oil in a large skillet over medium heat; fry the cloves, cardamom pods, and cinnamon sticks in the hot oil until fragrant, about 1 minute. Add the onions; cook and stir until the onions are lightly browned, about 5 minutes. Stir the garlic paste and ginger paste into the onion mixture; cook until the garlic and ginger is fragrant, about 1 minute more. Sprinkle the cilantro and mint over the mixture and cook 1 minute more. 3. Add the lamb chops to the skillet; season with salt. Cook and stir the lamb until the meat begins to brown, about 20 minutes. 4. Stir the tomatoes, green chile peppers, and ground red pepper into the mixture; continue cooking until the oil begins to separate from the gravy, about 10 minutes. Add the yogurt and lemon juice; cover and cook until the lamb is tender, about 15 minutes. Add water as needed to keep the mixture from getting too dry. 5. Bring the rice, 7 1/2 cups water, and 1 teaspoon salt to a boil in a saucepan until the rice is nearly done yet a little chewy, 10 to 15 minutes; drain any excess water. 6. Heat 1 tablespoon oil in a small skillet; fry the sliced onion in the hot oil until lightly browned. 7. Layer about half the rice in the bottom of a deep pot with a lid. Spoon the lamb masala over the rice. Spread the fried onion over the lamb masala. Top with the remaining rice. Stir the saffron and warm milk together in a small bowl; pour over the top layer of rice. Cover the pot with the lid and place the pot over low heat; cook until the rice is thoroughly cooked, about 15 minutes.","2 ½ cups basmati rice, ¼ cup cooking oil, 8 whole cloves, 4 black cardamom pods, 4 cinnamon sticks, 4 large onions, sliced thin, 1 tablespoon garlic paste, 1 tablespoon ginger paste, ¼ cup chopped fresh cilantro leaves, 3 tablespoons chopped fresh mint leaves, 1 pound lamb chops, salt to taste, 3 tomatoes, chopped, 4 green chile peppers, halved lengthwise, 2 teaspoons ground red pepper, 2 tablespoons plain yogurt, 2 tablespoons lemon juice, 7 ½ cups water, 1 teaspoon salt, 1 tablespoon vegetable oil, 1 onion, sliced, ½ teaspoon saffron, 2 tablespoons warm milk",Lamb (Gosht) Biryani,25 mins,4.5,1 hr 25 mins,https://www.allrecipes.com/recipe/212487/lamb-gosht-biryani/,"['rice', 'oil', 'clove', 'cardamom', 'cinnamon', 'onion', 'garlic', 'ginger', 'cilantro', 'mint', 'lamb', 'salt', 'tomato', 'pepper', 'pepper', 'yogurt', 'lemon', 'water', 'salt', 'oil', 'onion', 'saffron', 'milk']",veg,"['rice', 'oil', 'clove', 'cardamom', 'cinnamon', 'onion', 'garlic', 'ginger', 'cilantro', 'mint', 'lamb', 'salt', 'tomato', 'pepper', 'pepper', 'yogurt', 'lemon', 'water', 'salt', 'oil', 'onion', 'saffron', 'milk']"
111,,"1. Cut 3 strawberries into small pieces and set aside. In a blender, place the remaining strawberries and sugar; blend on high speed for 30 seconds. Pour in the milk and blend another 30 seconds. Add the yogurt and blend on high speed for 1 minute. 2. To serve, place 1 ice cube in each of 3 glasses and pour in the lassi. Top with the strawberry pieces and serve.","9 ripe strawberries, rinsed, 2 tablespoons white sugar, ¼ cup whole milk, 1 cup low-fat yogurt, 3 ice cubes",Strawberry Lassi,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/141367/strawberry-lassi/,"['strawberry', 'sugar', 'milk', 'yogurt', 'ice']",veg,"['strawberry', 'sugar', 'milk', 'yogurt', 'ice']"
333,20 mins,"1. Heat 1 tablespoon vegetable oil in a skillet over medium heat; cook and stir spinach in hot oil until softened, 3 to 4 minutes. Transfer spinach to a blender or food processor; puree until spinach becomes a coarse paste. 2. Heat remaining 1 tablespoon oil in a saucepan over medium heat; cook cumin in hot oil until fragrant, about 30 seconds. Add onion, green chile peppers, and garlic. Cook and stir until onion is tender, 3 to 4 minutes. Stir in tomatoes and cover saucepan. Simmer for 1 minute and add blended spinach paste, water, ground coriander, red chile powder, and salt. Continue to cook until heated through, 2 to 3 minutes. 3. Stir paneer into spinach mixture and simmer until hot, 1 to 2 minutes more.","2 tablespoons vegetable oil, divided, 2 cups chopped fresh spinach, 1 teaspoon ground cumin, ¾ cup chopped onion, 2 green chile peppers, chopped, 2 teaspoons chopped garlic, 2 tomatoes, chopped, ½ cup water, 2 teaspoons ground coriander, 1 teaspoon ground red chiles, 2 tablespoons salt, 8 ounces paneer, cubed",Palak Paneer (Spinach Curry),15 mins,4.5,35 mins,https://www.allrecipes.com/recipe/221828/palak-paneer-spinach-curry/,"['oil', 'spinach', 'cumin', 'onion', 'pepper', 'garlic', 'tomato', 'water', 'coriander', 'salt', 'paneer']",veg,"['oil', 'spinach', 'cumin', 'onion', 'pepper', 'garlic', 'tomato', 'water', 'coriander', 'salt', 'paneer']"
267,25 mins,"1. Heat the 2 tablespoons oil over medium-high heat in a large skillet, and fry eggplant pieces until golden, about 5 minutes. Remove the eggplant from the skillet and set aside; wipe out the skillet with a paper towel. 2. Heat the 6 tablespoons oil in the same skillet over medium heat. Stir in the cumin, fenugreek, kalonji, and sesame seeds, and cook until the cumin turns golden, about 2 minutes. Reduce the heat; stir in the ginger and garlic, and cook for a few seconds. Stir in the onions and green chile pepper, and continue to cook and stir until the onion is golden, about 10 minutes. 3. Stir the tomato puree, chili powder, coriander, turmeric, and salt into the onions. Cook and stir over medium heat for 2 minutes, or until the oil separates. Stir in the cooked eggplant; cover and simmer until eggplant is tender, about 5 minutes. Pour in the coconut milk; stir until blended and heated through. Sprinkle with cilantro leaves.","2 tablespoons vegetable oil, 1 (1 1/4 pound) eggplant, cut into 1-inch cubes, 6 tablespoons vegetable oil, ½ teaspoon cumin seeds, ½ teaspoon fenugreek seeds, crushed, ½ teaspoon kalonji (onion seed), ½ teaspoon sesame seeds, 1 (1/2 inch) piece fresh ginger root, chopped, 5 cloves garlic, chopped, 2 onions, peeled and finely chopped, 1 green chile pepper, seeded and chopped, ¼ cup tomato puree, ½ teaspoon chili powder, ½ teaspoon ground coriander, ½ teaspoon ground turmeric, ¾ teaspoon salt, ½ cup coconut milk, 1 tablespoon cilantro leaves",Exotic Brinjal (Spicy Eggplant),30 mins,4.5,55 mins,https://www.allrecipes.com/recipe/174026/exotic-brinjal-spicy-eggplant/,"['oil', 'eggplant', 'oil', 'cumin', 'fenugreek', 'ginger', 'clove', 'garlic', 'onion', 'pepper', 'tomato', 'chili', 'coriander', 'turmeric', 'salt', 'coconut', 'milk', 'cilantro']",veg,"['oil', 'eggplant', 'oil', 'cumin', 'fenugreek', 'ginger', 'clove', 'garlic', 'onion', 'pepper', 'tomato', 'chili', 'coriander', 'turmeric', 'salt', 'coconut', 'milk', 'cilantro']"
487,30 mins,"1. Heat the oil in a wok over medium heat. Stir in the onions, ginger garlic paste, and bay leaf. Cook until the onions are tender. Mix in the potatoes and peas. Cover and cook until the potatoes are tender, about 15 minutes. Remove the bay leaf. 2. Stir the tomato puree, garam masala, paprika, sugar, and salt into the vegetable mixture. Continue cooking about 10 minutes. Mix in the cilantro and continue cooking about 2 minutes.","¼ cup vegetable oil, 2 medium onions, finely chopped, 1 tablespoon ginger garlic paste, 1 bay leaf, 4 large potatoes, peeled and chopped, 1 cup frozen peas, ½ cup tomato puree, 1 ½ teaspoons garam masala, 1 ½ teaspoons paprika, 1 teaspoon white sugar, 1 teaspoon salt, 2 tablespoons chopped cilantro",Aloo Matar,15 mins,4.5,45 mins,https://www.allrecipes.com/recipe/52232/aloo-matar/,"['oil', 'onion', 'ginger', 'garlic', 'bay', 'potato', 'pea', 'tomato', 'masala', 'paprika', 'sugar', 'salt', 'cilantro']",veg,"['oil', 'onion', 'ginger', 'garlic', 'bay', 'potato', 'pea', 'tomato', 'masala', 'paprika', 'sugar', 'salt', 'cilantro']"
