calories,cook,directions,ingredients,name,prep,rating,ready in,url,keyword,veg/nonveg,core
244,15 mins,"1. Heat oil in a saucepan over medium heat. Add onion and saute for 2 to 3 minutes. Reduce heat to medium-low and add garlic. Saute until onion is beginning to soften, 2 to 3 more minutes. Stir in sugar substitute, pumpkin pie spice, and salt. Pour in chicken stock and stir to combine. Whisk in pumpkin puree, cover, and simmer over medium-low heat for 10 minutes. 2. Blend soup carefully until smooth using an immersion blender. Stir in 1 cup heavy cream and adjust salt, if necessary. Garnish with a drizzle of heavy cream and crushed walnuts.","1 tablespoon olive oil, 1 small onion, diced, 2 cloves garlic, minced, 2 tablespoons zero-calorie brown sugar substitute (such as Lakanto Golden®), 1 ½ teaspoons pumpkin pie spice, 1 teaspoon salt, 2 ½ cups chicken stock, 1 (15 ounce) can pumpkin puree, 1 cup heavy cream (Optional), 2 tablespoons heavy cream, or to taste (Optional), 3 tablespoons crushed walnuts (Optional)",Keto Pumpkin Soup,10 mins,5.0,25 mins,https://www.allrecipes.com/recipe/275821/keto-pumpkin-soup/,"['oil', 'onion', 'clove', 'garlic', 'sugar', 'pumpkin', 'salt', 'chicken', 'pumpkin', 'cream', 'cream', 'walnut']",non-veg,"['oil', 'onion', 'clove', 'garlic', 'sugar', 'pumpkin', 'salt', 'chicken', 'pumpkin', 'cream', 'cream', 'walnut']"
594,35 mins,"1. Preheat the oven to 350 degrees F (175 degrees C). 2. Heat a large skillet over medium-high heat. Cook and stir beef with garlic and onion powder until browned and crumbly, 5 to 7 minutes. Drain and discard grease. 3. Spread beef onto the bottom of a 9x13-inch casserole pan. Stir in bacon pieces. 4. Whisk eggs, heavy cream, salt, and pepper in a medium bowl until well combined. Stir in 8 ounces Cheddar cheese. 5. Pour egg mixture over the beef and bacon. Top with the remaining 4 ounces cheese. 6. Bake in the preheated oven until golden brown on top, 30 to 35 minutes.","2 pounds ground beef, 2 cloves garlic, minced, ½ teaspoon onion powder, 1 pound cooked bacon, cut into pieces, 8 eggs, 1 cup heavy whipping cream, ½ teaspoon salt, ¼ teaspoon ground black pepper, 1 (12 ounce) package shredded Cheddar cheese, divided",Low-Carb Bacon Cheeseburger Casserole,15 mins,4.5,50 mins,https://www.allrecipes.com/recipe/265835/low-carb-bacon-cheeseburger-casserole/,"['beef', 'clove', 'garlic', 'onion', 'bacon', 'egg', 'cream', 'salt', 'pepper', 'cheddar', 'cheese']",non-veg,"['beef', 'clove', 'garlic', 'onion', 'bacon', 'egg', 'cream', 'salt', 'pepper', 'cheddar', 'cheese']"
373,,"1. Beat cream cheese in a large bowl with an electric mixer until light and fluffy. Turn mixer to low speed and slowly mix in heavy cream and vanilla. 2. Mix in sweetener, cocoa powder and salt until well incorporated. Turn mixer to high and mix until light and fluffy, 1 to 2 minutes more. 3. Serve immediately, or refrigerate for later.","3 ounces cream cheese, softened, ½ cup heavy cream, 1 teaspoon vanilla extract, ¼ cup powdered zero-calorie sweetener (such as Swerve®), 2 tablespoons cocoa powder, 1 pinch salt",Quick Keto Chocolate Mousse,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/270598/quick-keto-chocolate-mousse/,"['cream', 'cheese', 'cream', 'vanilla', 'cocoa', 'salt']",veg,"['cream', 'cheese', 'cream', 'vanilla', 'cocoa', 'salt']"
99,15 mins,"1. Preheat the oven to 400 degrees F (200 degrees C). 2. Line a rimmed baking sheet with aluminum foil and place a baking rack on top. Arrange bacon strips on the baking rack. 3. Bake in the preheated oven until crispy, 15 to 20 minutes.",16 slices thick-cut bacon,Thick-Cut Bacon in the Oven,5 mins,4.5,20 mins,https://www.allrecipes.com/recipe/281936/thick-cut-bacon-in-the-oven/,['bacon'],veg,['bacon']
616,10 mins,"1. Make yogurt spread: Place yogurt in a medium bowl and grate in garlic; mix to combine. Season with pepper, salt, and cayenne. Add dill and mix thoroughly. Set aside at room temperature. 2. Make Aleppo butter: Melt butter in a saucepan over medium heat; heat until bubbles begin to burst. Add chili flakes, paprika, and cumin. Stir until color is uniform. Turn off heat and let spices infuse. 3. Make parsley and jalapeño oil: Grind parsley and jalapeño together in a mortar. Drizzle in olive oil and season with salt; stir to combine. 4. Make poached eggs: Fill a large saucepan with 2 to 3 inches of water and bring to a boil. Reduce heat to medium-low, add vinegar, and keep water at a gentle simmer. Crack an egg into a small bowl, then gently slip egg into water, holding the bowl just above surface of water. Repeat with remaining eggs. Cook until whites are firm and yolks have thickened but are not hard, 2 1/2 to 3 minutes. Remove with a slotted spoon, pat dry on a kitchen towel, and place onto a warm plate. 5. Dollop yogurt mixture onto serving plates. Use the back of a spoon to spread yogurt, carving ridges into the top to catch oil. Drizzle some jalapeño oil. Top with eggs and 1 to 2 spoonfuls of Aleppo butter. Sprinkle sea salt on top.","1 cup Greek yogurt, at room temperature, 1 clove garlic, ½ teaspoon freshly ground black pepper, ¼ teaspoon salt, or to taste (Optional), 1 pinch cayenne pepper, 2 ½ tablespoons finely chopped fresh dill, or to taste, ½ stick unsalted butter, 1 tablespoon Aleppo chili flakes, ½ teaspoon smoked paprika, ¼ teaspoon ground cumin, 1 tablespoon chopped fresh parsley, 1 tablespoon diced jalapeno pepper, 2 tablespoons olive oil (Optional), 1 pinch salt (Optional), 1 tablespoon white vinegar, or as needed, 4 large eggs, 1 pinch sea salt",Turkish Eggs (Cilbir),25 mins,5.0,35 mins,https://www.allrecipes.com/recipe/277194/turkish-eggs-cilbir/,"['yogurt', 'clove', 'garlic', 'pepper', 'salt', 'cayenne', 'pepper', 'dill', 'butter', 'chili', 'paprika', 'cumin', 'parsley', 'jalapeno', 'pepper', 'oil', 'salt', 'vinegar', 'egg', 'salt']",non-veg,"['yogurt', 'clove', 'garlic', 'pepper', 'salt', 'cayenne', 'pepper', 'dill', 'butter', 'chili', 'paprika', 'cumin', 'parsley', 'jalapeno', 'pepper', 'oil', 'salt', 'vinegar', 'egg', 'salt']"
213,20 mins,"1. Preheat an air fryer to 400 degrees F (200 degrees C). 2. Pat chicken thighs dry with a paper towel and brush skins with olive oil. Place chicken thighs, skin-side down, in a single layer on a plate. 3. Combine smoked paprika, garlic powder, salt, and pepper in a bowl. Sprinkle 1/2 of the seasoning mixture evenly over thighs. Turn thighs over and evenly sprinkle with remaining seasoning. Arrange thighs, skin-side up, in a single layer in the air fryer basket. 4. Cook in the preheated air fryer until thighs are brown and the juices run clear, about 18 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).","4 skin-on, boneless chicken thighs, 2 teaspoons extra-virgin olive oil, 1 teaspoon smoked paprika, ¾ teaspoon garlic powder, ½ teaspoon salt, ½ teaspoon ground black pepper",Air Fryer Chicken Thighs,10 mins,4.5,30 mins,https://www.allrecipes.com/recipe/272858/air-fryer-chicken-thighs/,"['chicken', 'oil', 'paprika', 'garlic', 'salt', 'pepper']",non-veg,"['chicken', 'oil', 'paprika', 'garlic', 'salt', 'pepper']"
279,10 mins,"1. Preheat an air fryer to 400 degrees F (195 degrees C). 2. Form beef into 4 patties, approximately 3/4 inches thick and 4 1/2 inches in diameter. Make the patties slightly bigger than the buns to allow for shrinkage. 3. Whisk together warm melted butter and beef soup base in a small bowl. Brush lightly onto both sides of patties and season with pepper. Set patties into the air fryer basket. Depending on the size of your air fryer, you may need to cook them in batches. 4. Air-fry patties for 7 minutes, flipping halfway through, for medium doneness. For well done, air-fry for an additional 2 minutes.","1 pound 80% lean ground beef, 2 tablespoons melted butter, 1 tablespoon beef base (such as Better than Bouillon®), freshly ground black pepper to taste",Air Fryer Hamburger Patties,10 mins,5.0,20 mins,https://www.allrecipes.com/recipe/286357/air-fryer-hamburger-patties/,"['beef', 'butter', 'beef', 'pepper']",non-veg,"['beef', 'butter', 'beef', 'pepper']"
139,10 mins,"1. Preheat the oven to 400 degrees F (200 degrees C). Line 2 baking sheets with parchment paper. 2. Arrange cheese in 24 small heaps on the prepared baking sheets. 3. Bake in the preheated oven until golden brown, about 7 minutes. Cool for 5 to 10 minutes before removing from baking sheets.",1 cup shredded Cheddar cheese,Basic Keto Cheese Crisps,5 mins,4.5,20 mins,https://www.allrecipes.com/recipe/260607/basic-keto-cheese-crisps/,"['cheddar', 'cheese']",veg,"['cheddar', 'cheese']"
652,15 mins,"1. Combine beefs, soy sauce, olive oil, and seasoning in a large resealable bag. Marinate meat for at least 2 hours. 2. Remove beefs from the bag and discard marinade. Pat excess oil off beefs. 3. Add about 1 tablespoon water to the bottom of the air fryer pan to prevent it from smoking during cooking. Preheat the air fryer to 400 degrees F (200 degrees C). 4. Cook beefs in the preheated air fryer for 7 minutes, flip, and cook about 7 minutes more for medium-rare. For a medium, cook 8 minutes per side. 5. Let beefs sit for about 5 minutes before serving.","2 rib-eye beefs, cut 1 1/2- inch thick, ½ cup reduced-sodium soy sauce, ¼ cup olive oil, 4 teaspoons grill seasoning (such as Montreal Beef Seasoning®)",Air Fryer Rib-Eye Beef,5 mins,4.5,2 hrs 25 mins,https://www.allrecipes.com/recipe/271044/air-fryer-rib-eye-beef/,"['beef', 'soy', 'sauce', 'oil', 'beef']",non-veg,"['soy', 'sauce', 'oil']"
165,2 hrs,"1. Remove drumsticks from packaging and place on a rack over a drip tray or baking sheet. Air dry in the refrigerator, 8 hours to overnight. 2. Preheat an electric smoker to 275 degrees F (135 degrees C). Add wood chips according to manufacturer's instructions. 3. Brush drumsticks lightly with vegetable oil. Place drumsticks in a resealable plastic bag and sprinkle with the rub. Toss to coat evenly. 4. Place drumsticks on the rack in the smoker. Smoke until chicken has reached an internal temperature of 165 degrees F (74 degrees C), about 2 hours.","12 chicken drumsticks, ¼ cup vegetable oil, ⅓ cup BBQ rub",Smoked Chicken Drumsticks,10 mins,3.5,10 hrs 10 mins,https://www.allrecipes.com/recipe/281393/smoked-chicken-drumsticks/,"['chicken', 'oil']",non-veg,"['chicken', 'oil']"
133,15 mins,"1. Preheat the oven to 350 degrees F (175 degrees C). Line a baking sheet with parchment paper. 2. Combine peanut butter, sweetener, egg, and vanilla extract in a bowl; mix well until a dough is formed. 3. Roll dough into 12 (1-inch) balls. Place on the prepared baking sheet and press down twice with a fork in a criss-cross pattern. 4. Bake in the preheated oven until edges are golden, 12 to 15 minutes. Cool for 1 minute before transferring to a wire rack to cool completely.","1 cup peanut butter, ½ cup low-calorie natural sweetener (such as Swerve®), 1 egg, 1 teaspoon sugar-free vanilla extract",4-Ingredient Keto Peanut Butter Cookies,10 mins,4.0,25 mins,https://www.allrecipes.com/recipe/261181/4-ingredient-keto-peanut-butter-cookies/,"['peanut', 'butter', 'egg', 'vanilla']",non-veg,"['peanut', 'butter', 'egg', 'vanilla']"
134,30 mins,"1. Preheat the oven to 350 degrees F (175 degrees C). Line a baking sheet with parchment paper. 2. Place bacon slices, one next to the other, on the prepared baking sheet. 3. Bake in the preheated oven for 15 to 20 minutes. 4. Remove from the oven to flip bacon slices with kitchen tongs and then return to the oven. 5. Bake until crispy, 15 to 20 minutes more. Thinner slices will need less time, about 20 minutes total. Drain on a plate lined with paper towels.",1 (16 ounce) package bacon,Oven-Baked Bacon,5 mins,5.0,35 mins,https://www.allrecipes.com/recipe/267904/oven-baked-bacon/,['bacon'],veg,['bacon']
67,15 mins,"1. Preheat an air fryer to 390 degrees F (200 degrees C) according to manufacturer's instructions. 2. Lay bacon in the air fryer basket in a single layer; some overlap is okay. 3. Fry for 8 minutes. Flip and continue cooking until bacon is crisp, about 7 minutes more. Transfer cooked bacon to a plate lined with paper towels to soak up excess grease.",½ (16 ounce) package bacon,Air Fryer Bacon,5 mins,4.0,20 mins,https://www.allrecipes.com/recipe/269960/air-fryer-bacon/,['bacon'],veg,['bacon']
408,2 mins,"1. Place butter in a microwave-safe mug. Heat in the microwave until melted, about 15 seconds. Swirl the mug to coat with butter. 2. Combine almond flour, egg, baking powder, and salt in the mug; whisk until smooth. 3. Microwave on high until set, about 90 seconds. Let cool for 2 minutes before slicing.","1 tablespoon butter, ⅓ cup blanched almond flour, 1 egg, ½ teaspoon baking powder, 1 pinch salt",90-Second Keto Bread in a Mug,5 mins,4.5,9 mins,https://www.allrecipes.com/recipe/263032/90-second-keto-bread-in-a-mug/,"['butter', 'almond', 'flour', 'egg', 'salt']",non-veg,"['butter', 'almond', 'flour', 'egg', 'salt']"
