calories,cook,directions,ingredients,name,prep,rating,ready in,url,keyword,veg/nonveg,core
423,1 hr 15 mins,"1. Preheat oven to 350 degrees F (175 degrees C). 2. Place chicken in a roasting pan, and season generously inside and out with salt and pepper. Sprinkle inside and out with onion powder. Place 3 tablespoons margarine in the chicken cavity. Arrange dollops of the remaining margarine around the chicken's exterior. Cut the celery into 3 or 4 pieces, and place in the chicken cavity. 3. Bake chicken uncovered in the preheated oven until no longer pink at the bone and the juices run clear, about 1 hour and 15 minutes. An instant-read thermometer inserted into the thickest part of the thigh, near the bone, should read 180 degrees F (82 degrees C). Remove from heat and baste with melted margarine and drippings. Cover with aluminum foil and allow to rest about 30 minutes before serving.","1 (3 pound) whole chicken, giblets removed, salt and black pepper to taste, 1 tablespoon onion powder, or to taste, ½ cup margarine, divided, 1 stalk celery, leaves removed",Juicy Roasted Chicken,10 mins,4.5,1 hr 40 mins,https://www.allrecipes.com/recipe/83557/juicy-roasted-chicken/,"['chicken', 'salt', 'pepper', 'onion', 'margarine', 'celery']",non-veg,"['chicken', 'salt', 'pepper', 'onion', 'margarine', 'celery']"
240,10 mins,"1. Whisk together almond flour, water, eggs, maple syrup, and salt in a large bowl until smooth. 2. Heat oil on a griddle over medium heat. 3. Drop batter by large spoonfuls onto the griddle. Cook until bubbles form and edges are dry, 3 to 5 minutes. Flip and cook until bottoms are browned, 3 to 5 minutes. Repeat with remaining batter.","1 cup almond flour, ¼ cup water, 2 eggs, 1 tablespoon maple syrup, ¼ teaspoon salt, 1 teaspoon oil, or as needed",Quick Almond Flour Pancakes,10 mins,4.0,20 mins,https://www.allrecipes.com/recipe/234702/quick-almond-flour-pancakes/,"['almond', 'flour', 'water', 'egg', 'maple', 'syrup', 'salt', 'oil']",non-veg,"['almond', 'flour', 'water', 'egg', 'maple', 'syrup', 'salt', 'oil']"
225,,"1. Place ingredients in the pan of the bread machine in the order recommended by the manufacturer. Select cycle; press Start. Five minutes into the cycle, check the consistency of the dough. Add additional rice flour or liquid if necessary. 2. When bread is finished, let cool for 10 to 15 minutes before removing from pan.","1 egg, ⅓ cup egg whites, 1 tablespoon apple cider vinegar, ¼ cup canola oil, ¼ cup honey, 1 ½ cups warm skim milk, 1 teaspoon salt, 1 tablespoon xanthan gum, ½ cup tapioca flour, ¼ cup garbanzo bean flour, ¼ cup millet flour, 1 cup white rice flour, 1 cup brown rice flour, 1 tablespoon active dry yeast",Alison's Gluten-Free Bread,,4.5,,https://www.allrecipes.com/recipe/23287/alisons-gluten-free-bread/,"['egg', 'egg', 'apple', 'vinegar', 'oil', 'honey', 'milk', 'salt', 'tapioca', 'flour', 'bean', 'flour', 'flour', 'rice', 'flour', 'rice', 'flour', 'yeast']",non-veg,"['egg', 'egg', 'apple', 'vinegar', 'oil', 'honey', 'milk', 'salt', 'flour', 'bean', 'flour', 'flour', 'rice', 'flour', 'rice', 'flour', 'yeast']"
28,,"1. Blend yeast flakes, parsley, onion, garlic, celery seed, and dill together in a blender until mixture is a fine powder.","2 ½ cups nutritional yeast flakes, 3 tablespoons dried parsley flakes, 2 tablespoons dried onion flakes, 2 tablespoons dried garlic flakes, 2 teaspoons celery seed, 2 teaspoons dried dill weed",Vegan and Gluten-Free Broth Powder,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/240511/vegan-and-gluten-free-broth-powder/,"['yeast', 'parsley', 'onion', 'garlic', 'celery', 'dill']",veg,"['yeast', 'parsley', 'onion', 'garlic', 'celery', 'dill']"
154,,"1. Preheat oven to 350 degrees F (175 degrees C). Grease and rice flour two 8 or 9 inch round cake pans. 2. Mix the white rice flour, tapioca flour, salt, baking soda, baking powder and xanthan gum together and set aside. 3. Mix the eggs, sugar, and mayonnaise until fluffy. Add the flour mixture, milk and vanilla and mix well. Spread batter into the prepared pans. 4. Bake at 350 degrees F (175 degrees C) for 25 minutes. Cakes are done when they spring back when lightly touched or when a toothpick inserted near the center comes out clean. Let cool completely then frost, if desired.","1 ½ cups white rice flour, ¾ cup tapioca flour, 1 teaspoon salt, 1 teaspoon baking soda, 3 teaspoons baking powder, 1 teaspoon xanthan gum, 4 eggs, 1 ¼ cups white sugar, ⅔ cup mayonnaise, 1 cup milk, 2 teaspoons gluten-free vanilla extract",Gluten-Free Yellow Cake,,4.5,,https://www.allrecipes.com/recipe/8139/gluten-free-yellow-cake/,"['rice', 'flour', 'tapioca', 'flour', 'salt', 'soda', 'egg', 'sugar', 'mayonnaise', 'milk', 'vanilla']",non-veg,"['rice', 'flour', 'flour', 'salt', 'soda', 'egg', 'sugar', 'mayonnaise', 'milk', 'vanilla']"
121,20 mins,"1. In a saucepan, combine apples, water, sugar, and cinnamon. Cover, and cook over medium heat for 15 to 20 minutes, or until apples are soft. Allow to cool, then mash with a fork or potato masher.","4 apples - peeled, cored and chopped, ¾ cup water, ¼ cup white sugar, ½ teaspoon ground cinnamon",Sarah's Homemade Applesauce,10 mins,5.0,30 mins,https://www.allrecipes.com/recipe/51301/sarahs-applesauce/,"['apple', 'water', 'sugar', 'cinnamon']",veg,"['apple', 'water', 'sugar', 'cinnamon']"
45,,"1. Peel and mash avocados in a medium serving bowl. Stir in onion, garlic, tomato, lime juice, salt and pepper. Season with remaining lime juice and salt and pepper to taste. Chill for half an hour to blend flavors.","2 avocados, 1 small onion, finely chopped, 1 clove garlic, minced, 1 ripe tomato, chopped, 1 lime, juiced, salt and pepper to taste",Easy Guacamole,10 mins,4.5,40 mins,https://www.allrecipes.com/recipe/14064/easy-guacamole/,"['avocado', 'onion', 'clove', 'garlic', 'tomato', 'lime', 'salt', 'pepper']",veg,"['avocado', 'onion', 'clove', 'garlic', 'tomato', 'lime', 'salt', 'pepper']"
98,10 mins,"1. Preheat the oven to 350 degrees F (175 degrees C). 2. Mix peanut butter, sugar, and egg together in a bowl using an electric mixer until smooth and creamy. Roll mixture into small balls and arrange on a baking sheet; flatten each with a fork, making a criss-cross pattern. 3. Bake in the preheated oven for 10 minutes. Cool cookies on the baking sheet for 2 minutes before moving to a plate.","1 cup peanut butter, 1 cup white sugar, 1 egg",3-Ingredient Peanut Butter Cookies,10 mins,4.5,22 mins,https://www.allrecipes.com/recipe/244614/3-ingredient-peanut-butter-cookies/,"['peanut', 'butter', 'sugar', 'egg']",non-veg,"['peanut', 'butter', 'sugar', 'egg']"
391,,"1. Place olive oil, lime juice, garlic, salt, and cayenne pepper in a small jar. Close the lid tightly and shake the jar until the dressing is well combined. 2. Combine in a salad bowl beans, corn, avocado, capsicum, tomatoes, green onions, and cilantro. 3. Shake dressing again, pour over salad, and toss to coat.","½ cup olive oil, ⅓ cup fresh lime juice, 1 clove garlic, minced, 1 teaspoon salt, ⅛ teaspoon ground cayenne pepper, 2 (15 ounce) cans black beans, rinsed and drained, 1 ½ cups frozen corn kernels, 1 avocado - peeled, pitted and diced, 1 red capsicum, chopped, 2 tomatoes, chopped, 6 green onions, thinly sliced, ½ cup chopped fresh cilantro",Black Bean and Corn Salad,25 mins,4.5,25 mins,https://www.allrecipes.com/recipe/13933/black-bean-and-corn-salad-ii/,"['oil', 'lime', 'clove', 'garlic', 'salt', 'cayenne', 'pepper', 'bean', 'corn', 'avocado', 'capsicum', 'tomato', 'onion', 'cilantro']",veg,"['oil', 'lime', 'clove', 'garlic', 'salt', 'cayenne', 'pepper', 'bean', 'corn', 'avocado', 'pepper', 'tomato', 'onion', 'cilantro']"
441,1 hr 5 mins,"1. Preheat a gas grill for high heat, or arrange charcoal briquettes on one side of the barbeque. Lightly oil the grate. 2. In a small jar, combine cumin, chili powder, paprika, salt, and pepper. Close the lid, and shake to mix. 3. Trim the membrane sheath from the back of each rack. Run a small, sharp knife between the membrane and each rib, and snip off the membrane as much as possible. Sprinkle as much of the rub onto both sides of the ribs as desired. To prevent the ribs from becoming too dark and spicy, do not thoroughly rub the spices into the ribs. Store the unused portion of the spice mix for future use. 4. Place aluminum foil on lower rack to capture drippings and prevent flare-ups. Lay the ribs on the top rack of the grill (away from the coals, if you're using briquettes). Reduce gas heat to low, close lid, and leave undisturbed for 1 hour. Do not lift the lid at all. 5. Brush ribs with barbecue sauce, and grill an additional 5 minutes. Serve ribs as whole rack, or cut between each rib bone and pile individually on a platter.","1 tablespoon ground cumin, 1 tablespoon chili powder, 1 tablespoon paprika, salt and pepper to taste, 3 pounds baby back pork ribs, 1 cup barbeque sauce",Prize Winning Baby Back Ribs,30 mins,4.5,1 hr 35 mins,https://www.allrecipes.com/recipe/14539/prize-winning-baby-back-ribs/,"['cumin', 'chili', 'paprika', 'salt', 'pepper', 'pork', 'rib', 'sauce']",non-veg,"['cumin', 'chili', 'paprika', 'salt', 'pepper', 'pork', 'rib', 'sauce']"
135,10 mins,"1. Preheat the oven to 350 degrees F (175 degrees C). Spray a baking sheet with cooking spray. 2. Heat a cast-iron skillet over high heat until it is smoking hot, about 5 minutes. 3. While the skillet is heating, mix together paprika, cayenne, cumin, thyme, onion powder, white pepper, and salt in a small bowl. Spray chicken breasts on both sides with cooking spray, then coat evenly with spice mixture. 4. Place chicken in the hot pan and cook for 1 minute. Turn, and cook 1 minute on other side. Transfer chicken to the prepared baking sheet. 5. Bake in the preheated oven until chicken is no longer pink in the center and the juices run clear, about 5 minutes.","½ teaspoon paprika, ¼ teaspoon cayenne pepper, ¼ teaspoon ground cumin, ¼ teaspoon dried thyme, ⅛ teaspoon onion powder, ⅛ teaspoon ground white pepper, ⅛ teaspoon salt, 2 skinless, boneless chicken breast halves, cooking spray",Blackened Chicken,10 mins,4.5,20 mins,https://www.allrecipes.com/recipe/8571/blackened-chicken/,"['paprika', 'cayenne', 'pepper', 'cumin', 'thyme', 'onion', 'pepper', 'salt', 'chicken']",non-veg,"['paprika', 'cayenne', 'pepper', 'cumin', 'thyme', 'onion', 'pepper', 'salt', 'chicken']"
53,3 mins,"1. Preheat grill for high heat. 2. Lightly coat the asparagus spears with olive oil. Season with salt and pepper to taste. 3. Grill over high heat for 2 to 3 minutes, or to desired tenderness.","1 pound fresh asparagus spears, trimmed, 1 tablespoon olive oil, salt and pepper to taste",Grilled Asparagus,15 mins,4.5,18 mins,https://www.allrecipes.com/recipe/17445/grilled-asparagus/,"['asparagus', 'oil', 'salt', 'pepper']",veg,"['asparagus', 'oil', 'salt', 'pepper']"
132,10 mins,"1. Bring a shallow pot of lightly salted water to a boil over medium-high heat. Add frozen peas, and cook for 3 minutes, or until tender. 2. Drain peas, and transfer to a blender or large food processor. Add cream, butter, salt, and pepper, and process until blended, but still thick with small pieces of peas. 3. Adjust seasonings to taste, and serve immediately.","1 (10 ounce) package frozen green peas, ¼ cup heavy cream, 1 tablespoon butter, ½ teaspoon salt, ½ teaspoon freshly ground black pepper",Mushy Peas,5 mins,4.5,15 mins,https://www.allrecipes.com/recipe/50281/mushy-peas-i/,"['pea', 'cream', 'butter', 'salt', 'pepper']",veg,"['pea', 'cream', 'butter', 'salt', 'pepper']"
453,10 mins,1. Preheat an outdoor grill for high heat and lightly oil the grate. 2. Melt butter in a small saucepan over medium-low heat; stir in minced garlic and garlic powder. Set aside. 3. Season both sides of each steak with salt and pepper. 4. Place steaks on preheated grill and cook 4 to 5 minutes per side. An instant-read thermometer inserted into the center should read 140 degrees F (60 degrees C) for medium doneness. 5. Transfer steaks to warmed plates; brush the tops liberally with garlic butter and allow to rest for 2 to 3 minutes before serving.,"½ cup butter, 4 cloves garlic, minced, 2 teaspoons garlic powder, 4 pounds beef top sirloin steaks, salt and pepper to taste",Sirloin Steak with Garlic Butter,20 mins,4.5,30 mins,https://www.allrecipes.com/recipe/14554/sirloin-steak-with-garlic-butter/,"['butter', 'clove', 'garlic', 'garlic', 'beef', 'salt', 'pepper']",non-veg,"['butter', 'clove', 'garlic', 'garlic', 'beef', 'salt', 'pepper']"
385,20 mins,"1. Preheat the oven to 375 degrees F (190 degrees C). 2. Combine olive oil, water, milk, and salt in a large saucepan and place over high heat. Bring to a boil and immediately remove from the heat. 3. Stir in tapioca flour and garlic, stirring until smooth. Set aside to rest for 10 to 15 minutes. 4. Stir cheese and eggs into tapioca mixture until combined; the dough will be chunky, like cottage cheese. 5. Drop dough by 1/4 cup-size balls onto an ungreased baking sheet. 6. Bake in the preheated oven until the tops are lightly browned, 15 to 20 minutes.","½ cup olive oil or butter, ⅓ cup water, ⅓ cup milk or soy milk, 1 teaspoon salt, 2 cups tapioca flour, 2 teaspoons minced garlic, ⅔ cup freshly grated Parmesan cheese, 2 beaten eggs",Brazilian Cheese Bread (Pao de Queijo),10 mins,4.5,40 mins,https://www.allrecipes.com/recipe/98554/brazilian-cheese-bread-pao-de-queijo/,"['oil', 'butter', 'water', 'milk', 'soy', 'milk', 'salt', 'tapioca', 'flour', 'garlic', 'parmesan', 'cheese', 'egg']",non-veg,"['oil', 'butter', 'water', 'milk', 'soy', 'milk', 'salt', 'flour', 'garlic', 'parmesan', 'cheese', 'egg']"
385,5 mins,"1. Heat a 10-inch non-stick skillet over medium-high heat. Sprinkle shredded mozzarella cheese evenly into hot skillet; cook until cheese is melted, 2 to 3 minutes. 2. Arrange tomato slices, basil leaves, and fresh mozzarella slices on the melted cheese, leaving space for a ""crust"" to form; cook until top is bubbling and edges are browned, 2 to 3 minutes. 3. Remove skillet from heat and loosen pizza with a spatula. Gently slice pizza onto a cutting board; cool for 1 minute before slicing.","1 ½ cups shredded part-skim mozzarella cheese, 5 cherry tomatoes, thinly sliced, 2 tablespoons torn fresh basil leaves, 4 small fresh mozzarella balls (bocconcini), thinly sliced",Cheesy-Crust Skillet Pizza,10 mins,4.5,20 mins,https://www.allrecipes.com/recipe/244636/cheesy-crust-skillet-pizza/,"['mozzarella', 'cheese', 'cherry', 'tomato', 'basil', 'mozzarella']",veg,"['mozzarella', 'cheese', 'cherry', 'tomato', 'basil', 'mozzarella']"
232,20 mins,"1. Preheat grill for high heat. 2. In a small bowl, stir together the garlic powder, onion powder, paprika, lemon pepper, and sea salt. Sprinkle seasonings onto the fish. 3. In a small saucepan over medium heat, melt the butter with the garlic and parsley. Remove from heat when the butter has melted, and set aside. 4. Lightly oil grill grate. Grill fish for 7 minutes, then turn and drizzle with butter. Continue cooking for 7 minutes, or until easily flaked with a fork. Drizzle with olive oil before serving.","¼ teaspoon garlic powder, ¼ teaspoon onion powder, ¼ teaspoon paprika, lemon pepper to taste, sea salt to taste, 2 pounds sea bass, 3 tablespoons butter, 2 large cloves garlic, chopped, 1 tablespoon chopped Italian flat leaf parsley, 1 ½ tablespoons extra virgin olive oil",Grilled Sea Bass,20 mins,4.5,40 mins,https://www.allrecipes.com/recipe/45782/grilled-sea-bass/,"['garlic', 'onion', 'paprika', 'lemon', 'pepper', 'salt', 'butter', 'clove', 'garlic', 'parsley', 'oil']",veg,"['garlic', 'onion', 'paprika', 'lemon', 'pepper', 'salt', 'butter', 'clove', 'garlic', 'parsley', 'oil']"
